text,label,source
"[FOCUS]
HOME 산업 제약바이오 해외 매출 비중 28%…성장세 가로막는 품질 관리 리스크 관련종목 신풍제약 019170 # 추천 키워드 # 신풍제약 # 베트남 # 신풍대우제약 # 리콜 # 아클론 연재물 핀포인트 이 기사는 2026년 4월 3일 15시 45분 유료콘텐츠서비스 딜사이트TV플러스에 표출된 기사입니다. +761 1시간 전 최대주주 변경 1년, 상폐 위기 고조 12시간 전 MT홀딩 부진…가중되는 재무부담 12시간 전 늘어난 임

[DETAIL]
HOME 산업 제약바이오 해외 매출 비중 28%…성장세 가로막는 품질 관리 리스크 관련종목 신풍제약 019170 # 추천 키워드 # 신풍제약 # 베트남 # 신풍대우제약 # 리콜 # 아클론 연재물 핀포인트 이 기사는 2026년 4월 3일 15시 45분 유료콘텐츠서비스 딜사이트TV플러스에 표출된 기사입니다. +761 1시간 전 최대주주 변경 1년, 상폐 위기 고조 12시간 전 MT홀딩 부진…가중되는 재무부담 12시간 전 늘어난 임직원 보상, 주주들은 외면? 연재물 신풍제약 이 기사는 2026년 4월 1일 14시 32분 유료콘텐츠서비스 딜사이트TV플러스에 표출된 기사입니다",1,019170|신풍제약
"[FOCUS]
세부변동내역에 따르면, 이번 보고는 임원 퇴임으로 인한 보고의무 해제를 고지한 것으로, 실제 주식의 감소나 처분은 발생하지 않았다. 피델릭스는 1997년 4월 22일 코스닥 시장에 상장된 반도체 제조업체다.

[DETAIL]
안 공동대표이사는 직전 보고 기준일인 2018년 1월 2일에는 보통주 9만7210주를 보유하고 있었으며, 지분율은 0.47%였다. 이번 보고 기준일인 2026년 3월 23일에는 보유 주식 수가 0주로, 지분율 역시 0%로 보고됐다. 이는 퇴임으로 인해 보고의무가 해제된 것에 따른 결과다.",1,032580|피델릭스
"[FOCUS]
이번 보고서 기준으로 동심반도체와 특별관계자 1인의 피델릭스 보유 주식등의 수는 1000만374주, 보유 비율은 30.18%로 보고됐다. 피델릭스는 1997년 4월 22일 코스닥 시장에 상장된 반도체 제조업체다.

[DETAIL]
이번 보고서 기준으로 동심반도체와 특별관계자 1인의 피델릭스 보유 주식등의 수는 1000만374주, 보유 비율은 30.18%로 보고됐다. 주요 내역을 보면, 보고자 동심반도체는 1000만374주, 30.18%를 보유 중이다. 이번 주식등의 수 감소는 임원 퇴임에 따른 특별관계 해소로 인해 발생했다.",1,032580|피델릭스
"[FOCUS]
이번 결정으로 피델릭스의 단기차입금 합계는 60억원으로 늘어나게 된다. 한편, 피델릭스는 Memory 반도체 설계 및 판매를 주된 목적으로 하는 Fabless 전문회사로 1990년 8월 20일에 설립됐다.

[DETAIL]
이번 결정으로 피델릭스의 단기차입금 합계는 60억원으로 늘어나게 된다. 이번 단기차입금 총액 변경 내역은 유동성장기차입금을 제외한 순수 단기차입금 금액이다. 이사회 결의일은 3월 17일이며 이번 이사회에는 사외이사 1명이 참석했다.",1,032580|피델릭스
"[FOCUS]
피델릭스는 원재료 구매 등 매출 확장을 위한 운영자금 확보를 목적으로 50억원 규모의 단기차입금 증가를 결정했다고 17일 공시했다. 단기차입금 합계는 기존 10억원에서 60억원으로 늘어난다.

[DETAIL]
피델릭스는 원재료 구매 등 매출 확장을 위한 운영자금 확보를 목적으로 50억원 규모의 단기차입금 증가를 결정했다고 17일 공시했다. 단기차입금 합계는 기존 10억원에서 60억원으로 늘어난다. 이번 결정은 17일 이사회를 통해 의결됐다. 사외이사 1명이 참석한 가운데 진행됐다.",1,032580|피델릭스
피델릭스(032580)가 한국거래소로부터 투자주의종목으로 지정됐다고 공시했다. 한국거래소에 따르면 해당 종목은 2026년 3월 5일(1일간) 전 거래일 대비 -7.61%의 등락률을 기록하며 투자주의종목으로 지정됐다. 피델릭스...,0,032580|피델릭스
유진스팩9호(442130)가 상장폐지사유 발생으로 관리종목 지정사유가 추가됐다고 한국거래소에 따르면 밝혔다. 이번 추가 지정은 SPAC 상장예비심사청구서 미제출 등의 사유에 의한 것이다. 회사 측은 상장폐지사유...,0,442130|유진스팩9호
"유진스팩9호(442130)가 상장폐지 사유 발생에 따라 관리종목 지정사유가 추가됐다고 한국거래소에 따르면 2025년 6월 27일자로 해당 조치가 이루어질 예정이다. 한국거래소는 ""유진스팩9호 주권 보통주에 대해 상장폐지...",0,442130|유진스팩9호
한국거래소에 따르면 유진스팩9호(442130)가 관리종목에 지정돼 상장폐지 우려가 있다고 밝혔다. 유진스팩9호는 기업인수목적회사로서 존립기한의 6개월 전까지 합병상장예비심사신청서를 제출하지 않아 2025년 5월...,0,442130|유진스팩9호
유진스팩9호(442130)가 코스닥시장에서 상장폐지 우려 예고 공시를 발표했다. 한국거래소에 따르면 유진스팩9호는 기업인수목적회사로서 존립기한의 6개월 전까지 합병상장예비심사신청서를 제출하지 않아 2025년...,0,442130|유진스팩9호
"유진스팩9호(442130)가 관리종목으로 지정됐다. 회사는 지정 사유로 SPAC 상장예비심사청구서 미제출 등이 지목됐으며, 투자자들의 주의가 필요해 보인다. 한국거래소에 따르면 유진스팩9호(442130)의 관리종목...",0,442130|유진스팩9호
"[FOCUS]
국민연금공단의 2026년 3월 11일 기준 보유 유진테크 주식등의 수는 91만1385주, 보유 비율은 3.98%로 보고됐다. 종목 시세 정보에 따르면 유진테크의 주가는 4월 1일 16시 10분 기준 장마감 12만3700원이며, 전일 대비 1만3000원(11.74%) 상승했다.

[DETAIL]
국민연금공단의 2026년 3월 11일 기준 보유 유진테크 주식등의 수는 91만1385주, 보유 비율은 3.98%로 보고됐다. 주요 내역을 보면, 특별관계자 국민연금기금은 91만1385주, 3.98%를 보유 중이다. 추가로 다른 기재 내역을 보면, 2026년 1월 21일 국민연금기금은 장내매도로 의결권있는 주식 23만8300주를 줄여 114만1055주가 됐다.",1,084370|유진테크
"[FOCUS]
이에 따라 제성태 전무의 보유 주식 수는 직전 보고 기준일인 2월 27일의 6151주에서 5151주로 감소했다. 매출액은 3381억원, 영업이익은 612억원, 당기순이익은 654억원으로 집계됐다.

[DETAIL]
이에 따라 제성태 전무의 보유 주식 수는 직전 보고 기준일인 2월 27일의 6151주에서 5151주로 감소했다. 보유 비율도 0.03%에서 0.02%로 줄어들었다. 유진테크의 주가는 3월 16일 장마감 기준으로 전일 대비 0.25% 상승한 12만1800원에 거래됐다.",0,084370|유진테크
"[FOCUS]
[중앙이코노미뉴스 김영진] 7일 KRX 마감 기준, 네이버페이 증권에 따르면 유진테크는 120,100원으로 장을 마쳤다. 이는 지난 종가 118,400원 대비 1,700원, 즉 1.44% 상승한 수치이다.

[DETAIL]
[중앙이코노미뉴스 김영진] 7일 KRX 마감 기준, 네이버페이 증권에 따르면 유진테크는 120,100원으로 장을 마쳤다. 이는 지난 종가 118,400원 대비 1,700원, 즉 1.44% 상승한 수치이다. 유진테크의 주가는 122,500원에 시작하여 117,100원과 122,600원 사이에서 움직였다.",1,084370|유진테크
"[FOCUS]
[중앙이코노미뉴스 조용우] 6일 오전 11시 22분 기준, 네이버페이 증권에 따르면 유진테크는 118,300원에 거래되고 있다. 이는 지난 종가 119,800원 대비 1,500원 하락한 수치로, 1.25%의 하락률을 나타내고 있다.

[DETAIL]
[중앙이코노미뉴스 조용우] 6일 오전 11시 22분 기준, 네이버페이 증권에 따르면 유진테크는 118,300원에 거래되고 있다. 이는 지난 종가 119,800원 대비 1,500원 하락한 수치로, 1.25%의 하락률을 나타내고 있다. 시가는 118,300원으로 현재가와 동일하게 시작하였다.",1,084370|유진테크
"[FOCUS]
[중앙이코노미뉴스 이영선] 3일 KRX 마감 기준, 네이버페이 증권에 따르면 유진테크는 지난 종가 대비 4.54% 하락한 119,800원에 국내 주식 시장을 마쳤다. 또한, 동일업종의 등락률이 4.58% 상승한 것과 달리 유진테크는 하락 마감하여 업종 전반의 흐름과는 다른 모습을 보였다.

[DETAIL]
[중앙이코노미뉴스 이영선] 3일 KRX 마감 기준, 네이버페이 증권에 따르면 유진테크는 지난 종가 대비 4.54% 하락한 119,800원에 국내 주식 시장을 마쳤다. 코스닥 시장에서 33위를 기록한 유진테크의 시가총액은 2조 7,453억 원이다. 하루 동안 유진테크의 주가는 시가 127,000원으로 시작하여 고가 127,900원, 저가 117,600원을 기록하며 변동성을 보였다.",1,084370|유진테크
"[FOCUS]
데이타솔루션은 2017년 8월 3일 코스닥 시장에 상장된 기업용 IT인프라 공급 업체로, 기계장비 및 관련 물품 도매업에 속한다. 계약금 및 선급금은 없으며, 대금은 검수 후 지급된다.

[DETAIL]
계약금 및 선급금은 없으며, 대금은 검수 후 지급된다. 공시 유보기한은 2027년 3월 31일까지로, 비밀보장 서약에 따라 유보됐다. 데이타솔루션은 2017년 8월 3일 코스닥 시장에 상장된 기업용 IT인프라 공급 업체로, 기계장비 및 관련 물품 도매업에 속한다. 종목 시세 정보에 따르면, 2026년 4월 6일 16시 10분 한국거래소 기준 데이타솔루션의 주가는 전일 대비 0.23% 하락한 4360원에 거래를 마쳤다.",1,263800|데이타솔루션
"[FOCUS]
한국거래소 공시에 따르면, 본 계약의 기간은 2026년 4월 6일부터 2027년 3월 31일까지로 정해졌으며, 최근 매출액 103,815,906,948원 대비 28.2%에 달하는 규모다. 한편, 데이타솔루션은 이번 계약이 안정적인 매출 기반 확보에 기여할 것으로 밝혔다.

[DETAIL]
한국거래소 공시에 따르면, 본 계약의 기간은 2026년 4월 6일부터 2027년 3월 31일까지로 정해졌으며, 최근 매출액 103,815,906,948원 대비 28.2%에 달하는 규모다. 계약상 대금은 검수 후 지급되는 조건이며, 납품 및 검수 절차가 완료된 후 지급될 예정이다. 계약금 또는 선급금은 따로 지급하지 않는 조건이며, 생산 방식은 자체 및 외주생산 모두가 미해당한다고 설명했다.",2,263800|데이타솔루션
"[FOCUS]
데이타솔루션은 2026년 3월 24일 열린 정기주주총회에서 제16기(2025년 1월 1일부터 2025년 12월 31일까지) 재무제표 승인 안건이 가결됐다고 전했다. 최근 실적(2024년 12월 개별 기준)에서 자산총계는 719억원, 부채총계는 379억원, 자본총계는 340억원이다.

[DETAIL]
데이타솔루션은 2026년 3월 24일 열린 정기주주총회에서 제16기(2025년 1월 1일부터 2025년 12월 31일까지) 재무제표 승인 안건이 가결됐다고 전했다. 해당 안건은 의결권 있는 발행주식총수 기준 찬성률 66.4%, 의결권 행사 주식수 기준 찬성률 100%로 집계됐다. 정관 변경 안건과 주식매수선택권 부여 승인 안건도 특별결의로 가결됐다.",1,263800|데이타솔루션
"[FOCUS]
한국의 지능형 로봇과 AI 시장은 빠른 성장을 보이며, 2025년 AI 시장 규모가 3조 4,385억 원에 달할 전망이다. 로봇 산업은 2023년 총 매출 5조 9,805억 원을 기록하며 제조용 로봇(2조 9,903억 원)이 주도하나, 서비스용 로봇(1조 456억 원)이 6.4% 성장하며 새로운 동력으로 부상했다.

[DETAIL]
7일 한국거래소에 따르면 모아데이타, 네패스, 네오펙트, 와이즈넛은 상승했다. 모아데이타와 네패스는 전 거래일 대비 각각 270원, 2750원 오른 1171원과 2만1950원에 거래를 마쳤다. 모아데이타와 네패스의 주가 상승률은 각각 29.97%, 14.32% 다.",1,263800|데이타솔루션
"[FOCUS]
대원전선은 11일부터 이날까지 7거래일 연속 상승세다. 대원전선은 24일 코스피 시장에서 오전 10시15분 현재 전 거래일보다 15.99%(870원) 상승한 6310원에 거래되고 있다.

[DETAIL]
대원전선은 24일 코스피 시장에서 오전 10시15분 현재 전 거래일보다 15.99%(870원) 상승한 6310원에 거래되고 있다. 대원전선은 11일부터 이날까지 7거래일 연속 상승세다. 대원전선우는 전 거래일보다 11.7%(555원) 높은 5300원에 거래되고 있다. 대원전선우는 19일부터 이날까지 4거래일 연속 상승세다.",1,006345|대원전선우
"[FOCUS]
대원전선은 11일부터 이날까지 6거래일 연속 상승세다. 대원전선은 23일 코스피 시장에서 오전 10시17분 현재 전 거래일보다 29.99%(1255원) 상승한 5440원에 거래되고 있다.

[DETAIL]
대원전선은 23일 코스피 시장에서 오전 10시17분 현재 전 거래일보다 29.99%(1255원) 상승한 5440원에 거래되고 있다. 대원전선은 11일부터 이날까지 6거래일 연속 상승세다. 대원전선우는 전 거래일보다 29.59%(1080원) 높은 4730원에 거래되고 있다. 대원전선우는 19일부터 이날까지 3거래일 연속 상승세다.",1,006345|대원전선우
"[FOCUS]
대원전선은 20일 코스피 시장에서 낮 12시40분 현재 전 거래일보다 23.65%(790원) 상승한 4130원에 거래되고 있다. 대원전선은 17일을 제외하고 13일부터 19일까지 1~7%의 낙폭을 기록했다.

[DETAIL]
대원전선은 20일 코스피 시장에서 낮 12시40분 현재 전 거래일보다 23.65%(790원) 상승한 4130원에 거래되고 있다. 대원전선은 17일을 제외하고 13일부터 19일까지 1~7%의 낙폭을 기록했다. 대원전선우는 전 거래일보다 19.09%(670원) 높은 4180원에 거래되고 있다. 대원전선우는 17일을 제외하고 11일부터 19일까지 5% 미만의 낙폭을 기록했다.",1,006345|대원전선우
"[FOCUS]
배전반과 변압기를 생산하는 제룡전기와 송배전 철강 구조물 전문 제룡산업 역시 2~4%대 하락하며 투심 위축을 반영했다. 초전도체 관련 기술을 보유한 서남과 전력 제어 시스템 전문 지투파워 역시 5~6%대 하락하며 부진했다.

[DETAIL]
글로벌 전력 인프라 교체 주기와 AI 데이터센터 증설 호재로 질주하던 전기장비 업종이 9일 5% 넘게 급락하며 장을 마감했다. 중동 전쟁 위협에 따른 물류비 상승과 글로벌 경기 둔화 우려가 실적 가시성이 높은 전력 기기 섹터까지 덮친 결과였다. 그동안 단기 급등했던 종목들을 중심으로 차익 실현 매물이 쏟아지며 업종 전반의 밸류에이션 부담을 덜어내는 고통스러운 조정 과정이 나타났다.",1,006345|대원전선우
"대원전선이 12.48% 급등했고 대원전선우도 11.21% 상승했다. 한전기술은 9.17% 오르며 원자력발전소 해체 테마를 이끌고 있고, 한미반도체는 7.80% 상승하며 미국 반도체 조정과는 별개로 장비주 저가 매수세를 반영하고...",1,006345|대원전선우
"[FOCUS]
드림텍은 플라즈맵과의 계약을 통해 주식매수선택권을 부여받았으며, 이번 보고서에서 이러한 계약 내용을 보고했다. 이 외 주요 내용으로 드림텍은 주식매수선택권 부여를 통해 주식등의 수를 증가시켰다.

[DETAIL]
주요 내역을 보면, 보고자 드림텍은 106만2499주, 27.68%, 특별관계자 LimCharlesChangwan은 14만1983주, 3.7%, LimAlexandra는 23만8737주, 6.22%를 보유 중이다. 이 외 주요 내용으로 드림텍은 주식매수선택권 부여를 통해 주식등의 수를 증가시켰다. 드림텍은 플라즈맵과의 계약을 통해 주식매수선택권을 부여받았으며, 이번 보고서에서 이러한 계약 내용을 보고했다.",1,192650|드림텍
"[FOCUS]
(주주총회 승인일 전일부터 과거 2개월간의 거래량 가중산술평균 종가, 과거 1개월간의 거래량 가중산술평균 종가, 과거 1주일간의 거래량 가중산술평균 종가의 산술평균 가격으로 한다.) 4)행사기간2028년 3월 26일부터 2033년 3월 25일 (부여일로부터 2년 경과 후 5년 이내)(1) 스톡옵션 부여 일에서 2년이 경과한 2028년 3월 26일부터 2033년 3월 25일까지는 총 부여 총수의 1/3까지 행사(2) 스톡옵션 부

[DETAIL]
이번 주식매수선택권은 주주총회 결의로 2026년 3월 26일 부여됐다. 부여 방법은 신주교부, 자기주식교부, 차액보상 방식이다. 행사가격은 보통주 7285원으로 정해졌다.",1,192650|드림텍
드림텍이 배당 절차를 개선하고 자기주식 소각을 의무화하는 등 주주환원 정책을 강화한다. 드림텍은 26일 정기 주주총회에서 기준일을 먼저 확정한 뒤 배당금을 결정하던 것을 선 배당금 결정· 후 기준일 설정 구조로...,2,192650|드림텍
"[FOCUS]
종목 시세 정보에 따르면 드림텍의 주가는 03월 26일 16시 10분 기준 장마감 6880원이며, 전일 대비 290원(-4.04%) 하락했다. 드림텍은 2019년 3월 14일 코스피 시장에 상장된 전자부품 제조업체다.

[DETAIL]
주요 내역을 보면, 보고자 임창완은 2334만4188주, 33.84%를 보유 중이다. 특별관계자 김영호는 346만9382주, 5.03%를 보유 중이다. 특별관계자들 중 김형민은 2026년 3월 26일 주식매수선택권 4만주, 박찬홍은 2026년 3월 26일 주식매수선택권 6만주를 부여받았다.",1,192650|드림텍
"[FOCUS]
[중앙이코노미뉴스 조용우] 6일 오후 2시 47분 기준, 네이버페이 증권에 따르면 에스티아이 주가는 28,750원을 기록하며 지난 종가 대비 1.88% 하락한 상태이다. 동일 업종은 1.85%의 상승세를 기록하고 있으나, 에스티아이는 이와 달리 하락하는 흐름을 나타내며 업종과 상반된 움직임을 보였다.

[DETAIL]
[중앙이코노미뉴스 조용우] 6일 오후 2시 47분 기준, 네이버페이 증권에 따르면 에스티아이 주가는 28,750원을 기록하며 지난 종가 대비 1.88% 하락한 상태이다. 현재 에스티아이의 주가는 지난 종가 29,300원보다 550원 내린 수준을 보이고 있다. 시가는 29,100원으로 시작하여 고가 29,900원, 저가 28,550원 사이에서 움직였다.",1,039440|에스티아이
"[FOCUS]
같은 기간 매출액은 3066억1700만원, 영업이익은 211억5500만원, 당기순이익은 117억3700만원이며 주당순이익은 795원이다. 매출액은 3280억5800만원, 영업이익은 197억1800만원, 당기순이익은 154억1700만원이며 주당순이익은 1045원이다.

[DETAIL]
재무제표 승인 안건은 원안대로 가결됐다. 제29기 별도 기준으로 자산총계는 3565억9100만원, 부채총계는 700억3200만원, 자본총계는 2865억5800만원으로 집계됐다. 같은 기간 매출액은 3066억1700만원, 영업이익은 211억5500만원, 당기순이익은 117억3700만원이며 주당순이익은 795원이다.",1,039440|에스티아이
"[FOCUS]
한미반도체와 고영과 테크윙은 전 거래일 대비 각각각 2만7000원, 2200원, 3700원 오른 28만500원과 2만8350원 그리고 5만800원에 장을 마감했다. 한미반도체와 고영과 테크윙의 주가 상승률은 각각각 10.65%, 8.41%, 7.86% 다.

[DETAIL]
현대경제신문 홍미경 기자 | HBM(고대역폭메모리) 관련주들이 전 거래일 대비 8.69% 상승으로 장을 마감했다. 8일 한국거래소에 따르면 엠케이전자, SK하이닉스, 한미반도체, 고영, 테크윙, 삼성전자, 레이저쎌, 윈팩은 상승했다. 엠케이전자와 SK하이닉스는 전 거래일 대비 각각 4350원, 11만7000원 오른 2만600원과 103만3000원에 거래를 마쳤다.",1,039440|에스티아이
"[FOCUS]
에이치엠넥스는 지난 2002년 LED 패키지 사업으로 전환한 이후 자동차 전장용 조명 시장에서 입지를 다져왔으며, 최근 반도체 장비로 사업 영토를 확장하며 제2의 도약을 선언했다. 현대차와 기아로부터 품질 관리 인증인 SQ인증 A등급을 획득하고 글로벌 자동차 산업 품질 경영 시스템(IATF 16949) 인증을 보유해 전장과 반도체를 아우르는 기술 신뢰도를 입증했다.

[DETAIL]
글로벌 반도체 기업들이 인공지능(AI) 시장 주도권을 잡기 위해 설비 투자를 대폭 확대하면서, 반도체 생산의 핵심인 장비 업체들이 유례없는 호황기를 맞이하고 있다. 메모리 가격 반등과 함께 미세 공정 전환을 위한 신규 장비 도입이 가속화되자 국내 소부장(소재·부품·장비) 기업들에 강력한 수급이 유입 중이다. 반도체 장비 테마 지수는 8일 전일 대비 6.59% 상승하며 기술주 전반의 랠리를 주도하고 있다.",1,039440|에스티아이
"[FOCUS]
중성자에 의한 반도체 오류를 잡아내는 중성자 소프트에러 검출 장비와 5G용 시스템 반도체 수명 평가 장비를 잇달아 선보였다. 고온 가압 장비 기술력을 보유한 예스티가 14.76% 오른 2만 2000원에 거래되고 있으며, 반도체 미세 패턴 검사 장비 전문인 넥스틴 또한 14.46% 오른 7만 5200원에 거래 중이다.

[DETAIL]
인공지능(AI) 반도체의 핵심 부품인 고대역폭메모리(HBM) 시장의 가파른 성장세가 8일 국내 증시를 뒤흔들고 있다. 글로벌 빅테크 기업들의 AI 서버 투자 확대와 맞물려 HBM 공급 부족 현상이 심화될 것이라는 전망이 나오면서 관련 종목들이 기록적인 랠리를 펼치고 있다. HBM 테마 지수는 전일 대비 7.33% 상승하며 독보적인 강세를 나타내고 있다.",1,039440|에스티아이
"[FOCUS]
세부 변동 내역을 보면, 2025년 11월 19일 황수는 장내매수로 의결권 있는 주식 2만1000주에서 162주가 증가해 2만1162주가 됐다. 2026년 2월 26일 일진홀딩스는 교환으로 의결권 있는 주식 2348만3712주에서 71만698주가 감소해 2277만3014주가 됐다.

[DETAIL]
주요 내역을 보면, 보고자인 일진홀딩스는 2277만3014주, 47.76%를 보유 중이다. 특별관계자인 김향식은 28만7246주, 0.6%, (재)일진과학기술문화재단은 9만6981주, 0.2%, 황수는 2만1341주, 0.04%를 보유하고 있다. 이 외 주요 내용으로 일진홀딩스는 미래에셋증권과 교환사채 발행 계약을 체결했으며, 계약 체결일은 2025년 9월 11일이다.",1,015860|일진홀딩스
"[FOCUS]
이에 따라 지분율은 49.25%에서 47.76%로 1.49%포인트 감소했다. 최근 실적에 따르면, 일진전기의 자산총계는 1조2490억원, 부채총계는 7487억원, 자본총계는 5003억원이다.

[DETAIL]
2월 25일, 일진홀딩스는 교환사채의 교환 청구에 따라 일진전기 주식 71만698주를 처분했다. 이에 따라 지분율은 49.25%에서 47.76%로 1.49%포인트 감소했다. 일진전기의 주가는 2월 26일 장마감 기준 8만8900원으로, 전일 대비 4300원 상승했다.",0,015860|일진홀딩스
"[FOCUS]
같은 기간 매출액은 2조2827억1755만1000원으로 전년 대비 26.8% 늘었고, 당기순이익은 902억405만8000원으로 전년 대비 79% 증가했다. 최근 실적(2025년 1월 1일부터 2025년 12월 31일까지 연결 기준)에서 자산총계는 2조3457억322만5000원, 부채총계는 1조1918억7710만3000원, 자본총계는 1조1538억2612만2000원으로 집계됐다.

[DETAIL]
같은 기간 매출액은 2조2827억1755만1000원으로 전년 대비 26.8% 늘었고, 당기순이익은 902억405만8000원으로 전년 대비 79% 증가했다. 회사는 계열사 실적 개선으로 손익구조가 변동했다고 전했다. 최근 실적(2025년 1월 1일부터 2025년 12월 31일까지 연결 기준)에서 자산총계는 2조3457억322만5000원, 부채총계는 1조1918억7710만3000원, 자본총계는 1조1538억2612만2000원으로 집계됐다.",1,015860|일진홀딩스
"[FOCUS]
일진전기는 자회사인 일진 일렉트릭 USA(ILJIN Electric USA)와 518억원 규모의 상품공급 계약을 맺었다고 7일 공시했다. 일진전기는 이번 계약을 포함해 캐나다 시장에서 총 1억1185캐나다달러(약 1209억원) 규모의 수주 잔고를 확보하게 됐다.

[DETAIL]
일진전기는 자회사인 일진 일렉트릭 USA(ILJIN Electric USA)와 518억원 규모의 상품공급 계약을 맺었다고 7일 공시했다. 이번 계약은 일진전기의 미국 판매법인이 캐나다 발전사업자로부터 수주한 물량을 일진전기에 재발주한 형태다. 계약 금액은 2025년 연결 재무제표 기준 매출액인 2조446억원의 2.54%에 해당하는 수치다.",2,015860|일진홀딩스
"[FOCUS]
계약은 2026년 3월 14일부터 5월 25일까지 진행되며, 엘앤에프가 지정하는 국내 장소에서 공급이 이루어진다. 계약 상대방인 엘앤에프는 2차전지 양극활물질 제조 및 판매를 주요 사업으로 하고 있으며, 최근 매출액은 2조1549억3896만5103원이다.

[DETAIL]
계약은 2026년 3월 14일부터 5월 25일까지 진행되며, 엘앤에프가 지정하는 국내 장소에서 공급이 이루어진다. 대금은 수령 후 55일 이후에 지급된다. 계약 상대방인 엘앤에프는 2차전지 양극활물질 제조 및 판매를 주요 사업으로 하고 있으며, 최근 매출액은 2조1549억3896만5103원이다. 피노는 2001년 6월 26일 코스닥 시장에 상장된 통신 및 방송 장비 제조업체다.",1,066970|엘앤에프
"[FOCUS]
이창민 연구원은 ""엘앤에프의 1분기 영업이익은 899억원으로 컨센서스(시장 평균 전망치·569억원)를 상회할 것""이라며 ""IRA(미국 인플레이션 감축법) 종료 여파로 출하 감소가 불가피한 경쟁 업체들과 달리 상대적으로 우호적인 업황이 이어지고 있다""는 점을 근거로 들었다. 구체적으로 ""테슬라의 1분기 전기차 인도량이 글로벌 1위 자리를 탈환했는데, 모델Y 주니퍼 등 테슬라의 삼원계 주력 모델에는 엘앤에프가 독점 공급 중인 N9

[DETAIL]
이창민 연구원은 ""엘앤에프의 1분기 영업이익은 899억원으로 컨센서스(시장 평균 전망치·569억원)를 상회할 것""이라며 ""IRA(미국 인플레이션 감축법) 종료 여파로 출하 감소가 불가피한 경쟁 업체들과 달리 상대적으로 우호적인 업황이 이어지고 있다""는 점을 근거로 들었다. 구체적으로 ""테슬라의 1분기 전기차 인도량이 글로벌 1위 자리를 탈환했는데, 모델Y 주니퍼 등 테슬라의 삼원계 주력 모델에는 엘앤에프가 독점 공급 중인 N95 양극재가 탑재되고 있다""고 설명했다. 아울러 지난달 말 기준 탄산리튬 가격과 원/달러 환율 모두 12월 말 대비 크게 상승해 수백억원의 재고",0,066970|엘앤에프
입력2026.04.08 07:46 수정2026.04.08 07:46 글자크기 조절 입력2026.04.08 07:46 수정2026.04.08 07:46,1,066970|엘앤에프
"대구 소재 엘앤에프 구지3공장 전경./사진=엘앤에프엘앤에프가 리튬인산철(LFP) 선점 효과와 어닝 서프라이즈 기대감에 장중 급등세를 보이며 18만원선을 넘어섰다. 7일 한국거래소에 다르면, 엘앤에프는 오전 11시...",1,066970|엘앤에프
"[FOCUS]
파워로직스(대표이사 장동훈)는 1997년 설립된 전자부품 기업으로, 스마트폰 카메라모듈과 2차전지 보호회로(PCM), 배터리팩 등의 제조 및 판매를 주력 사업으로 하고 있다. 스마트폰 의존 구조의 한계 파워로직스의 2024년 연결 기준 매출은 약 7,334억 원 수준이지만 영업이익은 24억 원에 그치며, 전년 대비 84% 급감했다.

[DETAIL]
파워로직스(대표이사 장동훈)는 1997년 설립된 전자부품 기업으로, 스마트폰 카메라모듈과 2차전지 보호회로(PCM), 배터리팩 등의 제조 및 판매를 주력 사업으로 하고 있다. 스마트폰 및 전기차 산업 성장과 맞물려 중견 부품업체로 자리를 잡았고, 주요 고객사 스마트폰 생산 확대에 따라 성장 기대를 받으며 2003년 7월 코스닥 상장을 이뤄냈다. 최대주주는 김원남 이사회 의장이 최대주주로 있는 탑엔지니어링으로, 33.75% 이상의 지분을 보유하여 경영권을 행사하고 있으며, 상호출자 관계를 통해 지배력을 보완하고 있다.",0,047310|파워로직스
"[FOCUS]
별도 매출액은 5277억9900만원이며, 영업손실은 64억9100만원, 당기순손실은 210억6200만원이다. 연결 매출액은 6865억3500만원이며, 영업손실 63억6700만원, 당기순손실 123억1900만원으로 기재됐다.

[DETAIL]
파워로직스는 2026년 3월 25일 정기주주총회를 열고 제29기(2025년 1월 1일부터 2025년 12월 31일까지) 연결 및 별도 재무제표 승인 안건을 가결했다. 해당 안건은 의결권 행사 주식 수 기준 찬성률 99.8%, 반대·기권 등 비율 0.2%로 집계됐다. 재무제표 기준으로 별도 재무에서는 자산총계 2935억9200만원, 부채총계 1176억6100만원, 자본총계 1759억3100만원으로 나타났다.",0,047310|파워로직스
"[FOCUS]
성일하이텍은 전기차, 휴대폰, 노트북 등에 쓰인 리튬 2차전지에서 코발트와 니켈 등 유가금속을 추출해 양극재의 기초 소재를 생산한다. 폐양극재에서 유효 자원을 회수해 전구체 복합액을 생산하는 새빗켐이 7.37% 상승한 2만 6950원을 기록하며 동반 강세를 나타내고 있다.

[DETAIL]
전기차 보급 확대로 인해 수명을 다한 배터리 처리 문제가 글로벌 화두로 떠오르면서 폐배터리 리사이클링 테마가 증시의 강력한 주도주로 부상하고 있다. 폐배터리 관련주는 7일 배터리에서 리튬, 니켈, 코발트 등 핵심 광물을 뽑아내는 독보적인 기술력을 가진 순수 리사이클링 기업들을 중심으로 폭발적인 매수세가 몰리는 중이다. 가장 강한 탄력을 보이는 종목은 국내 폐배터리 재활용 분야의 선두 주자다.",1,047310|파워로직스
